SubscriptionId t churn regularity intensity sports1 news1 crime1 life1 obits1 business1 opinion1 mobile tablet desktop loc1 Loc2 Loc3 Loc4 SrcGoogle SrcDirect SrcElm SrcSocial SrcBingYahooAol SrcNewsletter SrcLegacy SrcGoogleNews SrcGoogleAd currprice trial
3b0e00afcf9731369a6d6fbe681f0eeb 2 0 29 22.137931034 3 28 36 6 0 10 1 19 0 167 146 31 0 9 143 19 0 0 0 0 0 0 0 19.989990234 0
3b0e00afcf9731369a6d6fbe681f0eeb 3 0 30 25.833333333 3 38 33 9 0 6 2 3 1 129 96 37 0 0 105 4 0 1 0 0 0 0 0 19.989990234 0
3b0e00afcf9731369a6d6fbe681f0eeb 4 0 22 14.818181818 3 9 13 7 0 4 0 1 4 77 69 13 0 0 77 2 0 1 0 0 0 0 0 19.989990234 0
3b0e00afcf9731369a6d6fbe681f0eeb 5 0 29 10.551724138 3 26 10 10 0 1 1 0 0 118 96 22 0 0 118 0 0 0 0 0 0 0 0 19.989990234 0
3b0e00afcf9731369a6d6fbe681f0eeb 6 0 20 6.6 4 13 3 1 0 2 1 0 0 51 51 0 0 0 51 0 0 0 0 0 0 0 0 19.989990234 0
3b0e00afcf9731369a6d6fbe681f0eeb 7 0 19 4.5263157895 0 3 2 3 0 1 0 0 2 47 49 0 0 0 33 14 0 0 0 0 0 0 0 19.989990234 0
3b0e00afcf9731369a6d6fbe681f0eeb 8 0 21 4.5714285714 0 12 8 1 0 0 1 0 0 41 41 0 0 0 0 33 0 0 0 8 0 0 0 19.989990234 0
3b0e00afcf9731369a6d6fbe681f0eeb 9 0 16 5.125 1 6 5 3 0 2 0 0 2 26 26 2 0 0 26 0 0 0 0 0 0 0 0 19.989990234 0
3b0e00afcf9731369a6d6fbe681f0eeb 10 0 14 4.8571428571 0 2 2 7 1 0 0 0 1 27 26 2 0 0 25 2 0 0 0 0 0 0 0 19.989990234 0
3b0e00afcf9731369a6d6fbe681f0eeb 11 0 20 7.5 5 12 5 8 2 4 0 0 4 42 46 0 0 0 37 4 0 2 0 0 0 0 0 19.989990234 0
3b3ce710dde3ae449ea8d94affd7362e 1 0 22 64.545454545 28 100 112 138 27 29 49 0 119 0 119 0 0 0 0 0 1 0 111 5 0 0 1 5 1
3b3ce710dde3ae449ea8d94affd7362e 2 1 25 53.32 53 81 109 125 31 23 25 0 135 0 135 0 0 0 0 0 0 0 132 0 1 0 0 12.989997864 0
3b570dcc480032854fcbac85c6a3a571 1 0 19 20.842105263 19 28 4 1 0 2 0 0 0 84 84 0 0 0 22 0 0 0 0 0 0 42 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 2 0 16 28.1875 10 19 1 3 0 6 2 0 0 68 68 0 0 0 0 0 0 0 0 0 0 23 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 3 0 14 29.571428571 11 21 8 4 0 3 7 0 0 69 69 0 0 0 0 0 0 0 0 0 0 16 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 4 0 22 24.818181818 17 20 9 4 0 3 3 0 0 92 92 0 0 0 0 0 0 0 0 0 0 4 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 5 0 17 8.3529411765 13 8 4 4 0 0 1 0 0 61 61 0 0 0 11 0 0 46 0 0 0 4 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 6 0 2 8 0 2 0 2 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 7 0 6 5.5 0 1 0 1 0 1 0 0 0 11 11 0 0 0 8 0 0 0 0 0 0 0 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 8 0 8 14.375 3 5 1 8 0 8 0 0 0 29 29 0 0 0 21 0 0 6 0 0 0 0 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 9 0 8 19 14 11 14 5 0 2 2 0 0 39 17 0 0 0 4 0 0 0 0 0 0 0 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 10 0 11 12.636363636 7 10 7 9 0 2 0 0 0 45 42 0 0 0 2 0 0 0 0 0 0 0 0 19.989990234 0
3b570dcc480032854fcbac85c6a3a571 11 0 14 10.214285714 7 7 5 3 0 3 1 0 0 50 7 0 0 0 3 0 0 4 0 0 0 16 0 19.989990234 0
3b5988faf95ab84d02bd69bee1978bca 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.9899978638 0
3b5988faf95ab84d02bd69bee1978bca 2 0 4 9.25 4 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 5 0 0 0 9.9899978638 0
3b5988faf95ab84d02bd69bee1978bca 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.9899978638 0
3b5988faf95ab84d02bd69bee1978bca 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.9899978638 0
3b5988faf95ab84d02bd69bee1978bca 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.9899978638 0
3b94cb302c9129d769240c408249b405 1 0 29 39.689655172 23 138 8 8 25 2 3 34 54 0 56 5 27 0 0 8 0 0 6 0 30 0 0 0 1
3b94cb302c9129d769240c408249b405 2 0 26 26.807692308 17 65 10 3 30 10 10 16 52 0 46 15 7 0 3 9 0 0 40 0 16 0 0 19.989990234 0
3b94cb302c9129d769240c408249b405 3 0 26 28.807692308 13 73 6 5 28 3 12 10 69 0 72 5 2 0 1 0 0 0 60 0 18 0 0 19.989990234 0
3b94cb302c9129d769240c408249b405 4 0 24 16.916666667 14 40 7 7 27 2 5 0 55 0 55 0 0 0 0 0 0 0 54 0 1 0 0 19.989990234 0
3b94cb302c9129d769240c408249b405 5 0 14 11.642857143 6 10 10 2 12 1 0 4 24 0 28 0 0 0 0 0 0 0 24 0 4 0 0 19.989990234 0
3b94cb302c9129d769240c408249b405 6 0 6 13.333333333 1 11 6 4 4 0 0 11 5 0 5 0 0 0 0 0 0 0 5 0 11 0 0 19.989990234 0
3b94cb302c9129d769240c408249b405 7 0 12 14.5 2 18 9 5 7 2 9 5 16 0 18 0 2 0 0 0 0 0 16 0 3 0 0 19.989990234 0
3b94cb302c9129d769240c408249b405 8 0 20 16.4 4 34 12 10 19 17 3 1 37 0 38 0 0 0 0 1 0 0 8 0 29 0 0 19.989990234 0
3b94cb302c9129d769240c408249b405 9 0 14 14.928571429 4 23 8 3 20 2 6 12 28 0 31 0 1 0 0 3 0 0 12 1 20 0 0 19.989990234 0
3b94cb302c9129d769240c408249b405 10 0 14 12.071428571 3 13 8 2 12 0 7 0 28 0 28 0 0 0 0 0 0 18 10 0 0 0 0 19.989990234 0
3be447649f5c73f67c06584dd422ddfe 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 . 0
3be447649f5c73f67c06584dd422ddfe 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 . 0
3be447649f5c73f67c06584dd422ddfe 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 . 0
3be447649f5c73f67c06584dd422ddfe 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 . 0
3be447649f5c73f67c06584dd422ddfe 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 . 0
3be7dbd77b03e341ee611f1ed2e0ce50 1 0 18 22.333333333 17 28 0 3 0 1 0 34 18 0 9 5 0 38 2 46 0 0 0 0 0 0 0 . 0
3be7dbd77b03e341ee611f1ed2e0ce50 2 0 17 8.2352941176 7 5 0 3 0 0 0 64 3 0 20 9 0 36 1 66 0 0 0 0 0 0 0 . 0
3be7dbd77b03e341ee611f1ed2e0ce50 3 0 20 14.15 4 1 2 1 0 0 0 115 0 0 23 16 0 43 0 115 0 0 0 0 0 0 0 . 0
3be7dbd77b03e341ee611f1ed2e0ce50 4 0 24 11.625 8 3 1 4 0 0 0 122 0 0 33 17 0 72 0 122 0 0 0 0 0 0 0 . 0
3be7dbd77b03e341ee611f1ed2e0ce50 5 0 21 11.619047619 4 4 0 5 0 0 0 110 1 0 16 7 1 87 1 110 0 0 0 0 0 0 0 . 0
3be7dbd77b03e341ee611f1ed2e0ce50 6 0 20 15.9 2 7 0 7 0 0 0 127 1 0 6 9 0 113 0 128 0 0 0 0 0 0 0 . 0
3be7dbd77b03e341ee611f1ed2e0ce50 7 0 19 11.210526316 5 1 0 4 0 0 0 85 2 0 5 5 1 76 1 86 0 0 0 0 0 0 0 . 0
3be7dbd77b03e341ee611f1ed2e0ce50 8 0 8 4.25 0 0 0 0 0 0 0 20 0 0 0 2 0 18 0 20 0 0 0 0 0 0 0 . 0
3c0dcd1afa30d5c3f56e3f45f039c140 1 0 6 14.5 9 5 6 1 2 1 0 0 0 16 16 0 0 0 1 0 0 15 0 0 0 0 0 5 1
3c0dcd1afa30d5c3f56e3f45f039c140 2 0 7 14.428571429 7 6 11 1 1 4 0 0 0 22 22 0 0 0 0 0 0 10 0 0 0 0 1 9.9899978638 0
3c332f5b37f7c4aeae0d8516440edfde 1 0 30 89.766666667 217 214 73 27 9 6 31 4 211 5 5 5 0 210 172 7 0 3 0 0 0 0 0 0 1
3c332f5b37f7c4aeae0d8516440edfde 2 0 30 74.966666667 163 186 122 37 1 6 33 4 216 1 100 1 0 120 90 3 0 5 0 0 0 0 0 19.989990234 0
3c332f5b37f7c4aeae0d8516440edfde 3 0 20 30.5 107 84 46 11 1 17 3 4 119 3 5 3 0 118 45 4 0 6 0 1 0 0 0 19.989990234 0
3c332f5b37f7c4aeae0d8516440edfde 4 0 9 7.7777777778 9 8 7 4 0 1 0 2 11 10 15 0 0 8 0 0 1 0 0 4 0 0 0 19.989990234 0
3c332f5b37f7c4aeae0d8516440edfde 5 0 14 17.714285714 24 12 27 3 1 19 11 0 32 3 14 0 0 21 8 0 4 0 0 23 0 0 0 19.989990234 0
3c332f5b37f7c4aeae0d8516440edfde 6 0 13 15.076923077 10 33 26 3 0 2 1 5 29 6 29 3 1 7 0 0 24 0 0 15 0 0 0 19.989990234 0
3c332f5b37f7c4aeae0d8516440edfde 7 0 13 23 39 37 31 16 0 10 2 11 39 1 25 11 1 14 0 2 1 0 1 3 0 0 0 19.989990234 0
3c332f5b37f7c4aeae0d8516440edfde 8 0 11 22 35 29 21 5 0 10 3 0 32 9 18 0 1 18 14 0 0 0 2 10 0 0 0 19.989990234 0
3c332f5b37f7c4aeae0d8516440edfde 9 0 10 14.8 9 26 13 3 0 6 4 2 21 4 4 1 1 5 9 0 0 1 0 15 0 0 0 19.989990234 0
3c343ce542ca40ffdbc63b54cb2339a3 1 0 24 196.5 162 282 81 101 0 31 0 14 0 217 230 1 0 0 33 24 0 18 0 1 0 0 3 19.989990234 0
3c343ce542ca40ffdbc63b54cb2339a3 2 1 24 150.875 117 200 66 74 0 35 5 50 0 165 207 6 0 2 41 6 0 51 0 0 0 0 0 19.989990234 0
3c4d8abda4540979ab77086e12478e09 1 0 28 13.142857143 0 23 5 6 3 10 0 0 0 69 69 0 0 0 69 0 0 0 0 0 0 0 0 0 1
3c4d8abda4540979ab77086e12478e09 2 0 29 13.172413793 6 27 9 5 0 4 2 0 0 72 72 0 0 0 72 0 0 0 0 0 0 0 0 19.989990234 0
3c4d8abda4540979ab77086e12478e09 3 0 28 12.107142857 7 33 8 4 0 3 0 0 0 88 88 0 0 0 88 0 0 0 0 0 0 0 0 19.989990234 0
3c4d8abda4540979ab77086e12478e09 4 0 16 13.25 3 21 6 4 5 4 1 0 0 48 48 0 0 0 48 0 0 0 0 0 0 0 0 19.989990234 0
3c4d8abda4540979ab77086e12478e09 5 0 6 7.3333333333 2 6 2 0 0 0 1 0 0 13 13 0 0 0 10 1 0 2 0 0 0 0 0 19.989990234 0
3c4d8abda4540979ab77086e12478e09 6 0 2 6 0 1 1 1 0 0 0 0 0 3 3 0 0 0 3 0 0 0 0 0 0 0 0 19.989990234 0
3c4d8abda4540979ab77086e12478e09 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3c4d8abda4540979ab77086e12478e09 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3c4d8abda4540979ab77086e12478e09 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3c4d8abda4540979ab77086e12478e09 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3c6e399c9a49a16aca1e584bb1dbfa1e 1 0 12 18.083333333 14 2 3 6 0 2 1 15 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 1 1
3c6e399c9a49a16aca1e584bb1dbfa1e 2 0 17 5.2352941176 15 7 1 0 0 0 3 22 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 17.289993286 0
3c6e399c9a49a16aca1e584bb1dbfa1e 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.289993286 0
3c6e399c9a49a16aca1e584bb1dbfa1e 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.289993286 0
3c6e399c9a49a16aca1e584bb1dbfa1e 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.289993286 0
3c9a3ac0d325722e1a6e5f1cc34bf7f8 1 0 3 21.333333333 15 3 1 1 0 0 0 0 0 16 16 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3c9a3ac0d325722e1a6e5f1cc34bf7f8 2 0 1 9 1 0 0 0 0 1 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3c9a3ac0d325722e1a6e5f1cc34bf7f8 3 0 1 12 1 0 0 3 0 0 0 0 0 3 3 0 0 0 0 0 0 3 0 0 0 0 0 19.989990234 0
3c9a3ac0d325722e1a6e5f1cc34bf7f8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3c9a3ac0d325722e1a6e5f1cc34bf7f8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3cc2458810f8873bdb71b7f785982dde 1 0 30 25.833333333 82 33 2 19 0 4 1 101 0 32 16 0 0 0 32 0 0 0 0 0 0 0 0 0 1
3cc2458810f8873bdb71b7f785982dde 2 0 29 19.689655172 67 22 7 18 0 14 0 99 0 40 17 0 3 0 81 0 0 0 0 0 0 0 0 19.989990234 0
3cc2458810f8873bdb71b7f785982dde 3 0 25 10.72 74 7 1 8 0 3 0 48 0 41 17 0 5 0 89 0 0 0 0 0 0 0 0 19.989990234 0
3cc2458810f8873bdb71b7f785982dde 4 0 19 6.2105263158 21 6 2 3 0 5 0 8 0 33 19 0 0 0 41 0 0 0 0 0 0 0 0 19.989990234 0
3cc2458810f8873bdb71b7f785982dde 5 0 15 8.8666666667 20 4 3 10 0 4 0 6 0 31 15 0 0 0 37 0 0 0 0 0 0 0 0 19.989990234 0
3cc2458810f8873bdb71b7f785982dde 6 1 13 5.6923076923 10 2 1 3 0 3 0 11 0 19 7 0 2 0 30 0 0 0 0 0 0 0 0 19.989990234 0
3d2cc8ff7172e206faa2fc5e963be35c 1 0 30 38 16 76 41 7 50 4 1 0 0 140 140 0 0 0 0 0 0 0 0 123 0 0 0 1 1
3d2cc8ff7172e206faa2fc5e963be35c 2 0 30 22.033333333 13 42 19 6 51 3 0 0 0 131 131 0 0 0 0 0 0 0 0 107 0 0 0 17.289993286 0
3d2cc8ff7172e206faa2fc5e963be35c 3 0 9 14 3 4 3 2 14 0 0 0 0 31 31 0 0 0 0 0 0 0 0 0 0 0 0 17.289993286 0
3d2cc8ff7172e206faa2fc5e963be35c 4 0 1 15 1 1 2 0 2 0 0 0 0 4 4 0 0 0 0 4 0 0 0 0 0 0 0 17.289993286 0
3d2cc8ff7172e206faa2fc5e963be35c 5 0 12 14.833333333 4 15 6 3 21 1 0 0 0 42 42 0 0 0 0 9 6 0 0 27 0 0 0 17.289993286 0
3d2cc8ff7172e206faa2fc5e963be35c 6 0 15 16.8 1 18 19 9 26 1 0 0 0 50 50 0 0 0 20 0 0 0 0 30 0 0 0 17.289993286 0
3d2cc8ff7172e206faa2fc5e963be35c 7 0 4 16.5 1 8 10 0 7 0 0 0 0 14 14 0 0 0 0 14 0 0 0 0 0 0 0 17.289993286 0
3d2cc8ff7172e206faa2fc5e963be35c 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.289993286 0
3d2cc8ff7172e206faa2fc5e963be35c 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.289993286 0
3d67ff013c27d06f73ba5c85b4150121 1 0 18 19.388888889 9 6 35 12 24 19 0 0 49 0 49 0 0 0 44 0 0 3 2 0 0 0 0 12.989997864 0
3d67ff013c27d06f73ba5c85b4150121 2 0 16 21.4375 11 9 9 15 38 3 0 0 51 0 51 0 0 0 45 0 0 0 0 2 0 0 0 12.989997864 0
3d67ff013c27d06f73ba5c85b4150121 3 0 16 21.9375 19 9 11 7 34 3 0 0 52 0 52 0 0 0 18 0 0 0 0 20 0 0 0 12.989997864 0
3d67ff013c27d06f73ba5c85b4150121 4 0 16 13.875 21 8 10 2 22 4 0 0 39 0 39 0 0 0 7 32 0 0 0 0 0 0 0 12.989997864 0
3d74660bd67b0cf82750830e80e250d7 1 0 5 15.6 11 7 4 3 0 1 0 14 0 0 8 0 6 0 10 0 2 0 0 0 2 0 0 5 1
3d74660bd67b0cf82750830e80e250d7 2 0 3 12.666666667 0 0 8 0 0 2 0 9 0 0 4 0 5 0 8 0 0 0 0 0 0 0 0 12.989997864 0
3d74660bd67b0cf82750830e80e250d7 3 0 6 11.666666667 4 7 15 3 0 0 0 18 0 0 14 0 4 0 15 0 0 0 0 0 0 0 0 12.989997864 0
3d74660bd67b0cf82750830e80e250d7 4 0 3 14.666666667 5 6 0 4 1 0 0 9 0 0 6 0 3 0 9 0 0 0 0 0 0 0 0 12.989997864 0
3d74660bd67b0cf82750830e80e250d7 5 0 4 23.25 6 0 4 2 0 1 0 14 0 0 10 0 4 0 14 0 0 0 0 0 0 0 0 12.989997864 0
3dbc2f2835ed45d7db85bc0cd01a0f2e 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1
3dbc2f2835ed45d7db85bc0cd01a0f2e 2 0 2 6.5 2 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 1 0 0 0 0 19.989990234 0
3dbc2f2835ed45d7db85bc0cd01a0f2e 3 0 2 9 3 3 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 19.989990234 0
3dbc2f2835ed45d7db85bc0cd01a0f2e 4 0 1 12 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 19.989990234 0
3dbc2f2835ed45d7db85bc0cd01a0f2e 5 0 1 5 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 19.989990234 0
3ddfd6f6c5437cff037e943baa732bec 1 0 11 2.6363636364 13 0 0 0 0 0 0 0 0 11 0 0 0 0 11 0 0 0 0 0 0 0 0 1 1
3ddfd6f6c5437cff037e943baa732bec 2 0 19 3.4736842105 31 0 1 0 0 0 0 0 0 24 0 0 0 0 17 0 0 0 7 0 0 0 0 19.989990234 0
3ddfd6f6c5437cff037e943baa732bec 3 0 21 1.8571428571 10 0 0 0 0 0 1 0 0 23 0 0 0 0 0 0 0 0 23 0 0 0 0 19.989990234 0
3ddfd6f6c5437cff037e943baa732bec 4 0 24 2.4166666667 22 1 0 0 0 0 2 0 0 24 0 0 0 0 0 0 0 0 24 0 0 0 0 19.989990234 0
3ddfd6f6c5437cff037e943baa732bec 5 0 26 2.8461538462 33 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 31 0 0 0 0 19.989990234 0
3ddfd6f6c5437cff037e943baa732bec 6 0 20 3.3 28 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 24 0 0 0 0 19.989990234 0
3dfe2f633108d604df160cd1b01710db 1 0 20 30.9 50 42 24 15 0 3 12 0 6 67 0 51 3 0 67 5 0 0 0 0 0 0 0 5 1
3dfe2f633108d604df160cd1b01710db 2 0 22 16.772727273 50 48 14 14 1 2 4 0 1 65 1 43 0 0 53 13 0 0 0 0 0 0 0 19.989990234 0
3dfe2f633108d604df160cd1b01710db 3 0 12 6.8333333333 17 15 0 9 0 2 2 0 0 20 0 3 0 0 8 9 0 0 0 3 0 0 0 19.989990234 0
3dfe2f633108d604df160cd1b01710db 4 0 6 2.1666666667 0 3 0 1 0 0 0 0 0 6 0 0 0 0 1 5 0 0 0 0 0 0 0 19.989990234 0
3dfe2f633108d604df160cd1b01710db 5 0 9 3.1111111111 2 1 1 1 0 0 0 0 0 11 0 0 0 0 0 11 0 0 0 0 0 0 0 19.989990234 0
3dfe2f633108d604df160cd1b01710db 6 0 1 3 0 0 1 0 1 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 19.989990234 0
3dfe2f633108d604df160cd1b01710db 7 0 1 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 19.989990234 0
3dfe2f633108d604df160cd1b01710db 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.989990234 0
3e0bf4c606a64bd8b4e40fb5beab0879 1 0 10 11.2 32 0 0 1 0 0 0 27 0 0 8 14 0 5 11 0 0 0 0 0 0 0 0 5.9899978638 0
3e2ab1ea5e3c0f64a2fbf9a78e168a22 1 0 14 21.214285714 22 38 48 0 1 3 0 0 34 0 0 34 0 0 1 0 0 1 0 9 0 0 0 1 1
3e2ab1ea5e3c0f64a2fbf9a78e168a22 2 0 7 10.714285714 3 18 7 0 0 0 0 0 16 0 0 16 0 0 0 0 0 0 0 3 0 0 0 17.289993286 0
3e2ab1ea5e3c0f64a2fbf9a78e168a22 3 0 2 25 0 7 15 5 0 1 0 0 6 0 0 6 0 0 0 0 2 0 0 2 0 0 0 17.289993286 0
3e2ab1ea5e3c0f64a2fbf9a78e168a22 4 0 3 9 0 0 11 0 0 0 0 0 8 0 0 8 0 0 0 0 6 0 0 2 0 0 0 17.289993286 0
3e2ab1ea5e3c0f64a2fbf9a78e168a22 5 0 2 9.5 0 1 6 0 0 0 0 0 7 0 0 7 0 0 0 0 6 0 0 1 0 0 0 17.289993286 0
3e2ab1ea5e3c0f64a2fbf9a78e168a22 6 1 3 10.333333333 1 3 9 0 0 0 0 0 7 0 0 7 0 0 0 0 0 0 0 2 0 0 0 17.289993286 0
3e3c025039d81339d5f720f3d0dfaef0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9899997711 1
3e3c025039d81339d5f720f3d0dfaef0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.989997864 0
3e3c025039d81339d5f720f3d0dfaef0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.989997864 0
3e79e701f9b7b3477f6b74e533b7cf86 1 0 10 16.8 9 16 7 15 2 5 0 0 0 30 30 0 0 0 30 0 0 0 0 0 0 0 0 9.9899978638 0
3e79e701f9b7b3477f6b74e533b7cf86 2 0 11 18.363636364 10 19 16 6 2 5 0 0 0 35 35 0 0 0 22 3 0 0 0 0 0 0 0 9.9899978638 0
3e79e701f9b7b3477f6b74e533b7cf86 3 0 18 13.833333333 13 23 19 8 1 7 0 0 0 51 49 0 0 0 1 2 0 0 0 5 0 0 0 9.9899978638 0
3e79e701f9b7b3477f6b74e533b7cf86 4 0 16 18.875 16 23 20 22 2 7 0 0 0 42 36 0 0 0 8 0 0 0 0 0 0 0 0 9.9899978638 0
3e94a09365f6c92f8642b2f734fc7270 1 0 10 6.3 3 8 0 1 0 1 1 0 0 12 0 0 12 0 11 0 0 0 0 0 0 0 0 5 1
3e94a09365f6c92f8642b2f734fc7270 2 0 8 6.625 1 8 0 1 0 1 1 0 0 12 0 0 11 1 8 0 0 3 0 1 0 0 0 9.9899978638 0
3e94a09365f6c92f8642b2f734fc7270 3 0 3 2.3333333333 0 1 0 0 0 0 0 0 0 3 0 0 3 0 2 0 0 0 0 1 0 0 0 9.9899978638 0
3e94a09365f6c92f8642b2f734fc7270 4 0 4 4.5 1 5 0 1 0 1 0 0 0 5 0 0 3 2 4 0 0 0 0 1 0 0 0 9.9899978638 0
3e9522d95107bc95fb122d40f1051a59 1 0 2 12 0 3 2 0 0 6 0 6 0 0 5 0 0 0 1 0 0 5 0 0 0 0 0 5 1
3e9522d95107bc95fb122d40f1051a59 2 1 9 8.1111111111 0 3 0 0 0 0 0 0 0 19 19 0 0 0 18 0 0 1 0 0 0 0 0 9.9899978638 0
3ea2f6fff75af15696b65619562d4641 1 0 19 18.052631579 2 37 10 10 9 2 0 23 0 27 20 0 27 0 0 0 0 0 3 0 21 0 0 1 1
3ea2f6fff75af15696b65619562d4641 2 0 21 17.333333333 15 15 18 11 7 0 0 24 0 33 23 0 33 0 0 0 0 0 7 0 17 0 0 17.289993286 0
3ea2f6fff75af15696b65619562d4641 3 0 9 9.6666666667 5 12 0 4 1 0 0 9 0 15 9 0 15 0 2 0 0 0 0 0 9 0 0 17.289993286 0
3ea2f6fff75af15696b65619562d4641 4 0 4 13.75 0 4 4 4 2 0 0 0 0 9 0 0 9 0 9 0 0 0 0 0 0 0 0 17.289993286 0
3ea2f6fff75af15696b65619562d4641 5 0 9 31.555555556 9 19 24 15 5 4 1 0 0 35 0 0 35 0 5 0 0 0 0 30 0 0 0 17.289993286 0
3ea2f6fff75af15696b65619562d4641 6 0 11 26.090909091 5 24 28 14 4 2 1 0 0 51 0 0 51 0 16 0 0 0 0 29 6 0 0 17.289993286 0
3ea2f6fff75af15696b65619562d4641 7 0 4 17 2 4 3 6 1 1 0 0 0 16 0 0 16 0 6 0 0 0 0 3 7 0 0 17.289993286 0
3ea2f6fff75af15696b65619562d4641 8 0 7 17.857142857 3 10 10 8 5 1 0 2 0 18 2 0 18 0 10 0 0 0 1 3 6 0 0 17.289993286 0
3ed941cb836bc0a63c81931e1ffefbee 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1
3ed941cb836bc0a63c81931e1ffefbee 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.9899978638 0
3ed941cb836bc0a63c81931e1ffefbee 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.9899978638 0
3ed941cb836bc0a63c81931e1ffefbee 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.9899978638 0
3f3431a1bacd22993f5a6ef7e6c4a161 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.9899978638 0
